0.175563, 0.000985756, 0.000181182 
0.176032, 0.000704189, 0.000133705 
0.17632, 0.00109654, 0.00021328 
0.176116, 0.00105712, 0.000189248 
0.181795, 0.000622601, 0.000147187 
0.189035, 0.000855651, 0.000192661 
0.191474, 0.000677278, 0.000146087 
0.175714, 0.000779384, 0.000132372 
0.175969, 0.000712607, 0.000119179 
0.17583, 0.00481374, 0.000315829 
0.184361, 0.00127735, 0.000198482 
0.176104, 0.00109516, 0.000132453 
0.175973, 0.000761952, 0.000156887 
0.175824, 0.000929658, 0.000187835 
0.189576, 0.000990417, 0.000186162 
0.175891, 0.00109379, 0.000193947 
0.175975, 0.00144951, 0.000245077 
0.189279, 0.00142076, 0.000233047 
0.176025, 0.00106135, 0.000184739 
0.176685, 0.000713982, 0.00014683 
