0.175584, 0.000329991, 0.000346561 
0.175347, 0.000350147, 0.000361708 
0.17573, 0.00031303, 0.000263801 
0.175748, 0.000301049, 0.00025206 
0.175996, 0.000298523, 0.00030753 
0.175418, 0.000355478, 0.0003071 
0.176039, 0.000372519, 0.000252631 
0.175485, 0.000341192, 0.000261106 
0.192235, 0.000471721, 0.000362492 
0.191897, 0.000469457, 0.000341754 
0.194822, 0.00038465, 0.000412401 
0.196879, 0.000463897, 0.000402405 
0.211658, 0.000457421, 0.000420274 
0.203583, 0.000398797, 0.000305277 
0.215951, 0.000463843, 0.0004122 
0.213433, 0.000408736, 0.000321366 
0.215788, 0.000408684, 0.000422158 
0.202975, 0.0003894, 0.000362762 
0.198966, 0.000494701, 0.000385582 
0.205074, 0.000433993, 0.000283047 
