0.175969, 0.00457297, 0.000506659 
0.17598, 0.00171195, 0.000278737 
0.175479, 0.00248679, 0.000246772 
0.199737, 0.00341969, 0.000433994 
0.176737, 0.00141343, 0.000222265 
0.175491, 0.00389488, 0.000467673 
0.17547, 0.00160974, 0.000194575 
0.175986, 0.00143518, 0.000241802 
0.175858, 0.0019201, 0.000309785 
0.216405, 0.00223434, 0.000373741 
0.175919, 0.00173963, 0.000212538 
0.175947, 0.00148751, 0.000199805 
0.176413, 0.00501881, 0.000491258 
0.175953, 0.0033186, 0.000427348 
0.176091, 0.00472005, 0.00080082 
0.175756, 0.00152264, 0.00026355 
0.175812, 0.00139755, 0.000190778 
0.176078, 0.0014216, 0.000217567 
0.175589, 0.00180555, 0.000304062 
0.187084, 0.00302064, 0.000226814 
