0.176356, 0.00128618, 0.000196389 
0.175662, 0.00112282, 0.000201789 
0.175552, 0.00147489, 0.000223429 
0.175764, 0.000768699, 0.000124006 
0.175575, 0.000887904, 0.000176 
0.213766, 0.00230651, 0.000359916 
0.175786, 0.0014307, 0.000227324 
0.175634, 0.0040244, 0.000477911 
0.189881, 0.00137316, 0.000228388 
0.182171, 0.00189664, 0.000335793 
0.209045, 0.00232318, 0.000413441 
0.181441, 0.00141699, 0.000291531 
0.190154, 0.00175167, 0.000356419 
0.190456, 0.00118193, 0.000231362 
0.175629, 0.000815324, 0.000143712 
0.176511, 0.00100301, 0.000136389 
0.176823, 0.00118877, 0.000236752 
0.175593, 0.00125701, 0.000160563 
0.176196, 0.000762443, 0.000148331 
0.178074, 0.00120023, 0.000216204 
