0.175348, 0.00769364, 0.00189099 
0.175527, 0.0116014, 0.00167732 
0.175145, 0.00752876, 0.00181325 
0.177449, 0.00737405, 0.00179505 
0.175338, 0.0076847, 0.0017255 
0.175686, 0.00886293, 0.00177207 
0.175218, 0.010898, 0.00178983 
0.175298, 0.00747694, 0.00172584 
0.175813, 0.00939477, 0.00285737 
0.176498, 0.00946097, 0.00310209 
0.175202, 0.00750117, 0.00783523 
0.175539, 0.00894763, 0.00174398 
0.175345, 0.0105209, 0.00175608 
0.175275, 0.0107705, 0.0016726 
0.176448, 0.00928243, 0.0028802 
0.175325, 0.00890093, 0.00171824 
0.17543, 0.0105735, 0.00190518 
0.175267, 0.0103924, 0.00184778 
0.176128, 0.00735277, 0.0069651 
0.175225, 0.00753671, 0.00179867 
