0.175521, 0.0053071, 0.00221422 
0.176757, 0.00624189, 0.00218568 
0.176412, 0.00269044, 0.0021952 
0.176456, 0.00604153, 0.00218456 
0.175382, 0.00313202, 0.00219323 
0.1758, 0.00369922, 0.0021533 
0.175633, 0.00279123, 0.00217847 
0.175897, 0.00579955, 0.00216591 
0.175503, 0.00530139, 0.00225727 
0.177823, 0.00688976, 0.0021861 
0.178469, 0.00387536, 0.0022088 
0.176859, 0.00593838, 0.002191 
0.176334, 0.00235733, 0.00222219 
0.17615, 0.00595429, 0.00217355 
0.175687, 0.00559042, 0.00221349 
0.175678, 0.00368272, 0.00215748 
0.175415, 0.0052797, 0.00218528 
0.176219, 0.0061619, 0.00226659 
0.176385, 0.00598318, 0.00221367 
0.175585, 0.00251432, 0.00214332 
