0.176121, 0.0055379, 0.00219487 
0.175879, 0.00192231, 0.00216189 
0.17597, 0.00338061, 0.00221849 
0.175691, 0.00165872, 0.00217587 
0.175666, 0.00167953, 0.00220467 
0.176363, 0.00599574, 0.00216058 
0.175591, 0.00197166, 0.00217877 
0.17587, 0.00458867, 0.00215065 
0.175485, 0.00625248, 0.0021916 
0.176857, 0.00193086, 0.00220134 
0.175754, 0.00186218, 0.00214399 
0.175565, 0.00241604, 0.00214777 
0.176223, 0.00480403, 0.00220786 
0.177422, 0.00200212, 0.0022016 
0.176938, 0.00195644, 0.00247872 
0.176069, 0.0030231, 0.00219212 
0.17617, 0.00190862, 0.00220922 
0.176714, 0.00180459, 0.00216497 
0.17564, 0.00196982, 0.0022252 
0.176728, 0.00498403, 0.00249047 
