0.17549, 0.005579, 0.00219712 
0.175727, 0.00873889, 0.00219883 
0.175668, 0.00809321, 0.00221415 
0.175342, 0.00545962, 0.00219791 
0.175373, 0.0057314, 0.00214764 
0.17605, 0.00937744, 0.00217353 
0.175364, 0.0100509, 0.00217869 
0.175819, 0.00537762, 0.00219733 
0.176518, 0.00571957, 0.00215126 
0.175916, 0.0102958, 0.0022453 
0.17568, 0.00992399, 0.00226198 
0.175327, 0.00567061, 0.00224913 
0.175516, 0.00555292, 0.00219614 
0.179226, 0.00734993, 0.00220602 
0.175436, 0.00557845, 0.00218502 
0.175941, 0.00915024, 0.00217935 
0.175485, 0.00752107, 0.00218107 
0.175434, 0.00562358, 0.0022222 
0.178312, 0.00572725, 0.00220531 
0.176741, 0.00766038, 0.00223065 
