0.203318, 0.000677363, 0.00237232 
0.203062, 0.000596085, 0.00233509 
0.203384, 0.000647308, 0.00234828 
0.203356, 0.000665452, 0.00239211 
0.209596, 0.000595604, 0.0022732 
0.223013, 0.000880497, 0.00266029 
0.218397, 0.00128907, 0.00268277 
0.227795, 0.0011642, 0.00264364 
0.307235, 0.00205609, 0.00250592 
0.305963, 0.000987558, 0.00263341 
0.175699, 0.000519064, 0.00215576 
0.176434, 0.000694816, 0.00218985 
0.176797, 0.000529791, 0.0021794 
0.1766, 0.000570632, 0.00218532 
0.178072, 0.000507921, 0.00214969 
0.176152, 0.000557612, 0.00221067 
0.176318, 0.000548225, 0.00218603 
0.177831, 0.000470582, 0.00218771 
0.176133, 0.000592845, 0.00220665 
0.178391, 0.000599646, 0.00218251 
