0.217229, 0.000554823, 0.0028533 
0.21823, 0.000501605, 0.00275907 
0.176608, 0.000464689, 0.00217162 
0.175821, 0.000457736, 0.00215108 
0.17572, 0.000330283, 0.00235842 
0.175971, 0.000316279, 0.00217872 
0.176358, 0.000336125, 0.00222488 
0.177198, 0.000326628, 0.00221203 
0.175501, 0.000423633, 0.00221269 
0.175738, 0.000407546, 0.00222368 
0.17577, 0.000342446, 0.00220671 
0.175879, 0.00051383, 0.00217964 
0.17583, 0.000341754, 0.00221497 
0.176169, 0.000461743, 0.00222527 
0.176801, 0.000534147, 0.00218713 
0.176388, 0.00037194, 0.00223352 
0.177655, 0.000468796, 0.00218383 
0.176254, 0.000327718, 0.00223265 
0.305038, 0.000844221, 0.00267814 
0.306043, 0.000787227, 0.00268151 
