0.176041, 0.001691, 0.00223875 
0.216735, 0.00179554, 0.00248442 
0.176791, 0.00286724, 0.00218954 
0.216365, 0.00652448, 0.002549 
0.175704, 0.0051635, 0.00220569 
0.175785, 0.00114027, 0.00217947 
0.175581, 0.00162089, 0.00223309 
0.175452, 0.00539256, 0.00219293 
0.177081, 0.00185666, 0.00221622 
0.175445, 0.00113799, 0.00221707 
0.217073, 0.00125191, 0.00246254 
0.216341, 0.00222613, 0.00263097 
0.176432, 0.00130792, 0.00216461 
0.176936, 0.00164391, 0.00218987 
0.175868, 0.00140385, 0.00221445 
0.175642, 0.00184267, 0.00223739 
0.176955, 0.00169064, 0.00228335 
0.175865, 0.00398195, 0.00216904 
0.177244, 0.00116669, 0.00225219 
0.178179, 0.00163565, 0.00221005 
