5.40683e-05:3.1600000000 0.00182463:3.2000000000 3.21885e-05:3.1425655525
5.42302e-05:3.1600000000 0.00217497:3.2000000000 4.86198e-05:3.1425655525
5.19646e-05:3.4000000000 0.00183161:3.1200000000 3.03653e-05:3.1425655525
6.18428e-05:3.4000000000 0.00225561:3.1200000000 3.57352e-05:3.1425655525
3.8039e-05:3.3200000000 0.00193711:3.0800000000 3.48132e-05:3.1425655525
6.52089e-05:3.3200000000 0.0020606:3.0800000000 4.22871e-05:3.1425655525
6.45367e-05:3.1200000000 0.00196648:3.1200000000 3.5945e-05:3.1425655525
6.43875e-05:3.1200000000 0.00226522:3.1200000000 3.87307e-05:3.1425655525
4.26574e-05:2.8000000000 0.00182971:3.2400000000 3.38013e-05:3.1425655525
5.45901e-05:2.8000000000 0.00212572:3.2400000000 3.84605e-05:3.1425655525
6.31144e-05:2.9200000000 0.00210132:3.2000000000 3.45727e-05:3.1425655525
5.00915e-05:2.9200000000 0.00212126:3.2000000000 3.70977e-05:3.1425655525
5.54204e-05:3.2800000000 0.00193542:3.0800000000 3.55745e-05:3.1425655525
5.9439e-05:3.2800000000 0.00226011:3.0800000000 4.30289e-05:3.1425655525
3.72978e-05:3.1600000000 0.00183462:3.0000000000 4.5683e-05:3.1425655525
4.81077e-05:3.1600000000 0.00218843:3.0000000000 4.04037e-05:3.1425655525
2.72696e-05:3.0800000000 0.00173645:3.4000000000 2.8612e-05:3.1425655525
6.02398e-05:3.0800000000 0.00218747:3.4000000000 4.23572e-05:3.1425655525
5.6974e-05:3.3200000000 0.00246508:3.5600000000 3.69274e-05:3.1425655525
3.50035e-05:3.3200000000 0.00191196:3.5600000000 3.03851e-05:3.1425655525
