3.28897e-05:4.0000000000 0.00203819:4.0000000000 2.40437e-05:4.0000000000
5.10735e-05:4.0000000000 0.00210293:4.0000000000 3.38019e-05:4.0000000000
3.38715e-05:4.0000000000 0.0016981:4.0000000000 2.14389e-05:4.0000000000
5.07827e-05:4.0000000000 0.00214447:4.0000000000 2.90731e-05:4.0000000000
3.93115e-05:4.0000000000 0.00223752:4.0000000000 2.34226e-05:4.0000000000
5.79356e-05:4.0000000000 0.00253162:4.0000000000 3.10265e-05:4.0000000000
5.36379e-05:4.0000000000 0.00284394:4.0000000000 2.40238e-05:4.0000000000
6.82445e-05:4.0000000000 0.0036152:4.0000000000 1.94855e-05:4.0000000000
4.34789e-05:4.0000000000 0.00181527:4.0000000000 2.57667e-05:4.0000000000
3.74384e-05:4.0000000000 0.00204006:4.0000000000 3.15677e-05:4.0000000000
4.89688e-05:4.0000000000 0.00179967:4.0000000000 2.20199e-05:4.0000000000
4.66251e-05:4.0000000000 0.00212608:4.0000000000 3.0125e-05:4.0000000000
4.07143e-05:4.0000000000 0.00217515:4.0000000000 2.25712e-05:4.0000000000
3.41323e-05:4.0000000000 0.00255986:4.0000000000 2.30521e-05:4.0000000000
5.56211e-05:4.0000000000 0.00190713:4.0000000000 2.45246e-05:4.0000000000
5.41288e-05:4.0000000000 0.00194478:4.0000000000 2.89028e-05:4.0000000000
5.64328e-05:4.0000000000 0.00210941:4.0000000000 3.03553e-05:4.0000000000
6.11214e-05:4.0000000000 0.00251984:4.0000000000 2.30821e-05:4.0000000000
4.01831e-05:4.0000000000 0.00207935:4.0000000000 2.44144e-05:4.0000000000
6.59507e-05:4.0000000000 0.00219768:4.0000000000 2.96543e-05:4.0000000000
