0.599198,0.026468,0.022501,0.021855,0.232493,0.020683,0.025166
0.621014,0.033952,0.022683,0.021863,0.291674,0.020867,0.023949
0.562635,0.028607,0.022677,0.096718,0.332876,0.076607,0.141801
0.609019,0.029461,0.022039,0.096316,0.274274,0.076613,0.147725
0.582182,0.026328,0.022224,0.096330,0.281573,0.076674,0.028814
0.580627,0.025603,0.024557,0.096757,0.236097,0.076654,1.163884
0.590278,0.026101,0.023041,0.021845,0.251016,0.020684,0.972000
0.581444,0.026399,0.022293,0.096306,0.269271,0.076599,0.028643
0.611223,0.026532,0.022838,0.021846,0.236972,0.020779,0.842662
0.564561,0.025604,0.021962,0.096703,0.237660,0.076572,1.155672
0.604330,0.026172,0.022805,0.096388,0.373030,0.076641,0.066635
0.586873,0.031489,0.023534,0.021847,0.241099,0.020692,1.042700
0.563711,0.028066,0.019808,0.096730,0.241814,0.076606,1.004241
0.584898,0.026259,0.021743,0.096249,0.271273,0.076600,0.028986
0.565255,0.025029,0.021038,0.096654,0.232519,0.076520,0.061222
0.616472,0.026450,0.022230,0.021844,0.248988,0.020677,0.030035
0.560804,0.024805,0.022748,0.096694,0.233381,0.076535,0.023109
0.616437,0.026181,0.022397,0.096298,0.275423,0.076634,0.029633
0.576743,0.026297,0.022521,0.021857,0.241244,0.020684,0.029783
0.577208,0.024655,0.022573,0.096840,0.230969,0.076726,0.022806
