0.597630,0.029498,0.021039,0.075319,0.207113,0.063553,0.764702
0.593347,0.026801,0.025498,0.075532,0.256641,0.063490,0.029384
0.570883,0.028462,0.025931,0.075582,0.203305,0.063569,0.859219
0.567570,0.027094,0.020545,0.075408,0.231626,0.063513,0.980533
0.612285,0.026781,0.024297,0.075371,0.260106,0.063496,0.029464
0.567587,0.029287,0.024064,0.075414,0.202702,0.063604,0.807903
0.575452,0.027396,0.021927,0.075373,0.234264,0.063500,1.105713
0.593077,0.027341,0.025199,0.075399,0.261607,0.063502,0.029659
0.586886,0.028269,0.024803,0.075372,0.262702,0.063500,0.027138
0.617789,0.029701,0.025454,0.075386,0.197850,0.063604,1.173675
0.577657,0.026729,0.022945,0.022290,0.248224,0.018794,0.430939
0.613894,0.026717,0.024153,0.075586,0.284266,0.063503,0.035392
0.569989,0.029620,0.026153,0.075401,0.196626,0.063632,0.792777
0.569869,0.026882,0.020748,0.075399,0.232778,0.063686,1.218132
0.603167,0.026507,0.025654,0.075360,0.254015,0.063490,0.028931
0.564512,0.027062,0.022313,0.075542,0.229317,0.063499,1.395929
0.571573,0.030088,0.020943,0.075316,0.196254,0.063553,0.836334
0.604427,0.026719,0.024678,0.075429,0.263387,0.063516,0.028401
0.593319,0.029073,0.021533,0.075318,0.198381,0.063639,0.812919
0.570876,0.027047,0.022058,0.075527,0.232054,0.063514,1.357281
