0.587496,0.027925,0.024679,0.073631,0.321803,0.064242,0.029584
0.584603,0.028257,0.024065,0.073591,0.332480,0.064267,0.027161
0.570231,0.029669,0.026248,0.073623,0.198219,0.064485,0.740965
0.567851,0.026782,0.022125,0.073760,0.285748,0.064355,1.397385
0.594409,0.027111,0.026146,0.073848,0.262890,0.064250,0.028378
0.564185,0.029586,0.025968,0.075428,0.203653,0.064288,0.529090
0.561354,0.026113,0.021938,0.073791,0.231615,0.064366,0.460915
0.564669,0.027868,0.021356,0.073645,0.201346,0.064357,0.029540
0.571279,0.028035,0.023624,0.073811,0.245726,0.064319,0.029292
0.583009,0.026881,0.025210,0.073654,0.264842,0.064212,0.057926
0.567288,0.027520,0.020684,0.073617,0.202785,0.064296,0.027746
0.589716,0.027752,0.024237,0.073699,0.260271,0.064296,0.034279
0.603218,0.026371,0.022057,0.073806,0.233155,0.064394,0.455426
0.587950,0.028561,0.023020,0.074019,0.198494,0.064363,0.033773
0.620451,0.028491,0.024854,0.073631,0.257461,0.064239,0.034822
0.571097,0.028443,0.021564,0.073619,0.211712,0.064347,0.027840
0.590747,0.026860,0.026920,0.073674,0.245429,0.064246,0.033293
0.567012,0.026107,0.021849,0.073835,0.229365,0.064327,0.439282
0.598593,0.026082,0.025245,0.073563,0.267084,0.064202,0.034132
0.586960,0.026694,0.021838,0.073845,0.231316,0.064582,0.450672
