0.644841,0.026223,0.023035,0.020988,0.256121,0.019221,0.030305
0.579044,0.029789,0.023525,0.021121,0.250484,0.019175,0.023839
0.581222,0.027318,0.022056,0.097023,0.265409,0.077509,0.035010
0.565016,0.027544,0.022970,0.097046,0.235095,0.077613,0.030682
0.608672,0.026913,0.023996,0.020978,0.242957,0.019104,0.024197
0.613894,0.026642,0.023613,0.096973,0.266920,0.077479,0.051355
0.576889,0.026416,0.021006,0.097329,0.237110,0.077597,0.917208
0.579161,0.027687,0.023145,0.020994,0.250975,0.019138,0.024307
0.581179,0.026549,0.025619,0.097194,0.261306,0.077500,0.034647
0.567561,0.026946,0.019972,0.096913,0.237411,0.077710,0.530078
0.585092,0.027823,0.023352,0.020991,0.246556,0.019132,0.024023
0.578719,0.026780,0.021912,0.096965,0.310609,0.077528,0.031584
0.577251,0.028526,0.023347,0.021131,0.251405,0.019137,0.024145
0.621895,0.027589,0.024974,0.097012,0.264528,0.077518,0.029775
0.576695,0.027038,0.022073,0.096983,0.232316,0.077556,1.692667
0.612781,0.026922,0.024057,0.021018,0.244515,0.019123,0.023912
0.585132,0.027275,0.044334,0.097071,0.255727,0.077465,0.055768
0.586708,0.027337,0.021908,0.097049,0.233576,0.077749,1.878024
0.598659,0.026640,0.024281,0.097039,0.266412,0.077560,0.036895
0.571669,0.027666,0.021777,0.097043,0.232071,0.077547,1.758021
