0.583708,0.027572,0.022846,0.019213,0.254149,0.018869,0.023628
0.585871,0.028893,0.024196,0.019205,0.246771,0.018874,0.048134
0.587743,0.027402,0.024397,0.078428,0.248737,0.064862,0.035318
0.585263,0.027246,0.022918,0.019209,0.245064,0.018885,0.023506
0.586442,0.025828,0.024704,0.078404,0.253127,0.064863,0.034072
0.572654,0.026694,0.022095,0.078623,0.238326,0.065241,0.029180
0.578992,0.027251,0.024991,0.019200,0.241748,0.018877,0.026151
0.595697,0.027869,0.025379,0.078374,0.303460,0.064917,0.063802
0.570227,0.026525,0.023050,0.078689,0.234248,0.065022,0.048001
0.580072,0.027598,0.022258,0.019211,0.241175,0.018977,0.023820
0.608078,0.026771,0.026170,0.078458,0.269753,0.064896,0.047225
0.570195,0.025638,0.022419,0.078583,0.229430,0.065034,0.029057
0.589187,0.027204,0.022345,0.019206,0.243330,0.018893,0.059254
0.615538,0.027738,0.025668,0.078393,0.263800,0.064903,0.031230
0.561057,0.027342,0.022034,0.078595,0.261533,0.065106,0.029831
0.586694,0.027505,0.022590,0.019200,0.249056,0.018884,0.028740
0.582553,0.026643,0.025701,0.078459,0.265731,0.064879,0.052890
0.572678,0.028414,0.021778,0.078576,0.235622,0.065083,0.029162
0.583638,0.026599,0.025863,0.078628,0.273681,0.064900,0.034369
0.561838,0.026035,0.022047,0.078702,0.241444,0.065173,0.408925
