0.575555,0.025631,0.021894,0.072552,0.236735,0.063867,0.029134
0.576988,0.026368,0.021774,0.072560,0.213446,0.063730,0.024642
0.631473,0.026340,0.022652,0.021057,0.292087,0.019279,0.442955
0.592356,0.025347,0.024074,0.072668,0.309946,0.063605,0.029201
0.575308,0.026361,0.029281,0.072491,0.209283,0.063696,0.600274
0.570978,0.025206,0.021868,0.072547,0.250121,0.063693,1.180978
0.577951,0.027005,0.025040,0.072534,0.262648,0.063575,0.029580
0.566836,0.028492,0.022876,0.072797,0.208154,0.063710,0.879299
0.572318,0.025741,0.020589,0.072537,0.231489,0.063753,1.111681
0.579366,0.026392,0.023837,0.072470,0.258700,0.063595,0.029949
0.567513,0.027869,0.019672,0.072654,0.200159,0.063696,0.060976
0.569117,0.027579,0.028632,0.072507,0.236416,0.063704,0.482243
0.589299,0.026646,0.023645,0.072562,0.267954,0.063600,0.029735
0.566874,0.027961,0.025827,0.072562,0.186902,0.063665,0.879665
0.587480,0.026000,0.021259,0.072529,0.239346,0.063778,1.152703
0.603797,0.026674,0.026048,0.072481,0.260735,0.063631,0.028873
0.581559,0.030014,0.025368,0.072585,0.195834,0.063677,0.888216
0.562028,0.026862,0.022892,0.072541,0.229060,0.063708,1.108050
0.584477,0.026461,0.027075,0.072453,0.258991,0.063616,0.028965
0.570299,0.026033,0.022302,0.072532,0.231650,0.063556,1.066025
