0.584180,0.029447,0.022390,0.023002,0.247540,0.021254,0.023834
0.602628,0.027859,0.022970,0.022999,0.246336,0.021270,0.023132
0.577528,0.026518,0.022767,0.085613,0.260052,0.068687,0.035024
0.559895,0.026295,0.022317,0.085923,0.235872,0.068750,0.454924
0.579466,0.026769,0.022654,0.023002,0.250014,0.021265,0.024203
0.577366,0.026205,0.022591,0.085660,0.265181,0.068693,0.060937
0.584989,0.033120,0.022161,0.023009,0.231276,0.021267,0.030462
0.568230,0.025931,0.023280,0.085956,0.236392,0.068782,0.564855
0.597538,0.030325,0.021639,0.085647,0.269616,0.068668,0.114489
0.583385,0.030732,0.023003,0.023013,0.244442,0.021433,0.030838
0.582866,0.026894,0.021851,0.085613,0.270018,0.068696,0.034871
0.596401,0.026826,0.021964,0.085951,0.231742,0.068725,0.455507
0.592554,0.028065,0.022923,0.023108,0.243583,0.021261,0.024101
0.586797,0.028516,0.022041,0.085625,0.264213,0.068689,0.033995
0.571587,0.026485,0.020946,0.085971,0.239557,0.068748,0.031544
0.577199,0.028769,0.022932,0.023003,0.244796,0.021248,0.024858
0.566146,0.027941,0.021830,0.086016,0.236976,0.068750,0.055276
0.585400,0.026484,0.021837,0.085634,0.323885,0.068638,0.033929
0.580646,0.029563,0.020964,0.085979,0.237775,0.068963,0.029163
0.584938,0.029254,0.022900,0.085592,0.269340,0.068651,0.034583
