0.567632,0.025048,0.022196,0.073336,0.244844,0.068128,0.028483
0.579280,0.026267,0.021823,0.073224,0.231795,0.068094,0.026052
0.592602,0.025796,0.021308,0.073272,0.374716,0.068195,0.062136
0.571290,0.028418,0.022514,0.073233,0.229996,0.068220,0.146682
0.597036,0.025663,0.022679,0.073282,0.220428,0.068355,0.172216
0.588027,0.028280,0.023714,0.073315,0.266753,0.068147,0.150731
0.591200,0.026561,0.022489,0.073360,0.215780,0.068170,0.152699
0.595915,0.028584,0.021208,0.073233,0.262154,0.068158,0.158131
0.565935,0.029935,0.022131,0.073265,0.271830,0.068229,0.186528
0.578237,0.026052,0.022151,0.073206,0.218524,0.068125,0.250230
0.569533,0.026048,0.021743,0.073211,0.234127,0.068110,0.262926
0.586508,0.026706,0.021237,0.073245,0.262389,0.068155,0.209488
0.563057,0.026315,0.021977,0.073215,0.231893,0.068083,0.022849
0.574387,0.026478,0.022348,0.073215,0.227377,0.068358,0.144486
0.585679,0.026996,0.025812,0.073453,0.266081,0.068143,0.113184
0.574294,0.026615,0.022049,0.073229,0.217650,0.068127,0.028029
0.581817,0.027607,0.024180,0.073346,0.304875,0.068178,0.060485
0.589655,0.028047,0.021644,0.073250,0.251094,0.068161,0.021170
0.567383,0.027259,0.020098,0.073374,0.214360,0.068156,0.362575
0.563728,0.028354,0.021862,0.073230,0.264043,0.068288,0.028736
