0.176243, 0.00211709, 0.00224839 
0.175719, 0.00600445, 0.00224579 
0.175806, 0.00302532, 0.00221815 
0.175454, 0.00257526, 0.00223427 
0.175888, 0.00260945, 0.00224227 
0.177522, 0.00253284, 0.00221965 
0.175817, 0.00615714, 0.00223597 
0.17558, 0.0020542, 0.00223148 
0.175302, 0.00302888, 0.00222863 
0.175681, 0.0047202, 0.00221155 
0.17551, 0.00328191, 0.00220643 
0.1757, 0.0027314, 0.002254 
0.176302, 0.00251341, 0.002243 
0.175543, 0.00183692, 0.00223864 
0.17529, 0.00373478, 0.00222052 
0.176788, 0.00699449, 0.00223864 
0.175505, 0.00258792, 0.00223143 
0.175675, 0.00260195, 0.00222041 
0.176179, 0.00245829, 0.00222892 
0.175564, 0.00232119, 0.00222112 
