0.0113026, 0.00229652, 0.000555385 
0.0112599, 0.00132586, 0.000558799 
0.0112353, 0.00164338, 0.000577955 
0.0111676, 0.00129479, 0.000556182 
0.0112141, 0.00126759, 0.000558357 
0.0113159, 0.00223599, 0.000559961 
0.011289, 0.00162188, 0.000555712 
0.0112296, 0.00120369, 0.000605772 
0.0111922, 0.00125542, 0.000551091 
0.0112013, 0.00153675, 0.000568715 
0.0112476, 0.00139676, 0.00055464 
0.0112124, 0.00141572, 0.000573001 
0.0111574, 0.00223213, 0.000558057 
0.0113237, 0.00117922, 0.00055996 
0.0112015, 0.00146456, 0.000555661 
0.0111611, 0.00125327, 0.000558054 
0.0112168, 0.00180318, 0.000586236 
0.0112247, 0.00168007, 0.000564968 
0.0112006, 0.00147496, 0.000555968 
0.0111674, 0.00136687, 0.000563525 
