1.83736e-05, 0.00127076, 1.8554e-05 
2.12788e-05, 0.000995205, 1.95557e-05 
1.8724e-05, 0.00127749, 2.01066e-05 
1.85739e-05, 0.00128821, 3.35111e-05 
2.31625e-05, 0.00118318, 1.9065e-05 
1.84537e-05, 0.00095792, 1.99665e-05 
2.21704e-05, 0.00101989, 2.14491e-05 
1.87943e-05, 0.00100647, 1.83835e-05 
3.99941e-05, 0.00137753, 2.34034e-05 
2.57469e-05, 0.00116871, 2.6348e-05 
1.84837e-05, 0.00144665, 2.62378e-05 
1.85538e-05, 0.00140057, 2.56867e-05 
3.1968e-05, 0.00136416, 1.89945e-05 
1.87841e-05, 0.00110095, 2.00765e-05 
3.15873e-05, 0.00106263, 1.9836e-05 
3.18076e-05, 0.00106648, 1.91346e-05 
2.92633e-05, 0.00188682, 2.5236e-05 
1.83935e-05, 0.00115967, 2.05274e-05 
2.02665e-05, 0.0017156, 1.91946e-05 
3.19081e-05, 0.00143489, 2.01066e-05 
