6.42774e-05, 0.00124098, 3.90213e-05 
6.9617e-05, 0.00104154, 4.13154e-05 
5.77652e-05, 0.000984623, 3.62861e-05 
7.26723e-05, 0.00112422, 3.82697e-05 
6.97771e-05, 0.00106404, 4.50521e-05 
7.26424e-05, 0.00111091, 3.57952e-05 
9.44511e-05, 0.00132179, 5.49496e-05 
6.46277e-05, 0.000971789, 3.844e-05 
0.000131369, 0.00112899, 3.9632e-05 
5.81155e-05, 0.00104499, 3.87103e-05 
8.69882e-05, 0.00161403, 4.87887e-05 
6.44371e-05, 0.00113401, 4.1285e-05 
5.78751e-05, 0.00122449, 3.56748e-05 
5.77451e-05, 0.00123706, 3.60356e-05 
0.000120099, 0.00147276, 4.47315e-05 
5.77951e-05, 0.00102579, 3.63962e-05 
0.000101625, 0.00131093, 4.14152e-05 
7.2452e-05, 0.00109884, 3.7298e-05 
0.000127271, 0.00124117, 3.83397e-05 
5.80348e-05, 0.00184598, 3.75779e-05 
