1.24227e-06, 0.00126434, 5.40988e-06 
1.19217e-06, 0.0013391, 4.42807e-06 
1.4827e-06, 0.00163456, 5.28962e-06 
1.18216e-06, 0.00110353, 4.34793e-06 
1.28234e-06, 0.00122393, 5.82062e-06 
1.47268e-06, 0.00112679, 5.58017e-06 
1.39255e-06, 0.00119714, 4.86891e-06 
1.16212e-06, 0.00110979, 4.81879e-06 
2.41439e-06, 0.00110436, 4.17759e-06 
1.43261e-06, 0.00145819, 5.00914e-06 
1.43261e-06, 0.00171959, 6.02096e-06 
2.28415e-06, 0.00113898, 4.95901e-06 
1.4625e-06, 0.00208276, 4.54776e-06 
1.72313e-06, 0.00111762, 4.79873e-06 
1.38251e-06, 0.00116076, 5.68032e-06 
1.49272e-06, 0.00112557, 4.51824e-06 
1.26229e-06, 0.000989889, 4.24772e-06 
1.20218e-06, 0.00124173, 4.66848e-06 
1.22222e-06, 0.00165529, 5.65028e-06 
1.1521e-06, 0.00104352, 3.95722e-06 
