1.80328e-07, 0.00124585, 2.0337e-06 
8.01467e-08, 0.00109757, 2.88528e-06 
4.40802e-07, 0.00104117, 2.57468e-06 
2.00365e-07, 0.00110488, 3.10566e-06 
4.50822e-07, 0.00162763, 2.9654e-06 
1.60292e-07, 0.0014208, 2.84518e-06 
1.80328e-07, 0.002235, 1.83334e-06 
2.70492e-07, 0.00120141, 2.23406e-06 
2.10383e-07, 0.001461, 2.64481e-06 
1.60293e-07, 0.00126318, 3.02552e-06 
5.00912e-07, 0.00136055, 2.42442e-06 
4.30784e-07, 0.00134659, 2.4144e-06 
2.00365e-07, 0.00171028, 2.35429e-06 
2.00365e-07, 0.000931867, 2.89527e-06 
1.90346e-07, 0.00109102, 2.35428e-06 
4.30784e-07, 0.00110758, 2.97542e-06 
8.01452e-08, 0.00112958, 3.11564e-06 
3.90725e-07, 0.00120296, 2.14398e-06 
3.80691e-07, 0.00214138, 2.36429e-06 
2.50456e-07, 0.00164513, 2.01366e-06 
