0.783570,0.000011,0.000060,0.000297,0.030809,0.000060,0.023744
0.804903,0.000036,0.000013,0.000256,0.030835,0.000029,0.023613
0.710201,0.000078,0.000099,0.000338,0.030892,0.000077,0.024943
0.692707,0.000048,0.000013,0.000253,0.030807,0.000033,0.023702
0.688050,0.000121,0.000016,0.000260,0.031053,0.000033,0.023568
0.707638,0.000034,0.000026,0.000269,0.030923,0.000030,0.023233
0.672407,0.000016,0.000016,0.000274,0.030784,0.000065,0.050605
0.690931,0.000032,0.000190,0.000322,0.030676,0.000110,0.053220
0.698733,0.000025,0.000074,0.000338,0.030889,0.000056,0.055846
0.692983,0.000017,0.000018,0.000274,0.031134,0.000028,0.023914
