0.799522,0.003333,0.569313,0.000276,0.046661,0.037174,0.138930
0.753100,0.014242,0.351250,0.000297,0.067089,0.054932,0.024700
0.704891,0.004069,0.341888,0.000267,0.156004,0.021839,0.027887
0.839358,0.003064,0.429786,0.000270,0.292513,0.019239,0.056503
0.810472,0.002911,0.425932,0.000269,0.387606,0.047926,0.025759
0.754015,0.002620,0.432387,0.000349,0.060683,0.033518,0.074654
0.776183,0.002952,0.340119,0.000295,0.237100,0.030600,0.025574
0.778122,0.001974,1.224552,0.000272,0.083550,0.027435,0.023907
0.700231,0.003292,0.495570,0.000262,0.137241,0.018151,0.025721
0.692052,0.003326,0.261015,0.000252,0.012768,0.059120,0.023267
