0.695259,0.018543,0.000287,0.398442,1.600803,1.532915,1.596275,0.025941
0.715251,0.018223,0.000301,0.615311,1.597627,1.526635,1.593604,0.221253
0.740779,0.017822,0.000284,0.511489,1.596255,1.526553,1.596654,0.429071
0.697976,0.018513,0.000310,0.705325,1.599798,1.527129,1.596426,0.571375
0.742113,0.018403,0.000273,0.468859,1.590494,1.520362,1.589457,0.657371
0.712375,0.017833,0.000281,0.648286,1.603470,1.526135,1.597435,0.666972
0.708718,0.019077,0.000295,0.687601,1.608811,1.532513,1.601896,0.725782
0.699709,0.017824,0.000295,0.731871,1.597916,1.520108,1.597574,0.494130
0.698955,0.018156,0.000298,0.637842,1.596752,1.530099,1.595459,0.725587
0.701023,0.018413,0.000284,0.736162,1.599136,1.529068,1.597266,0.493933
0.748541,0.017907,0.000295,0.746174,1.600944,1.527583,1.600161,0.483196
0.710657,0.018866,0.000291,0.782814,1.598485,1.529691,1.596728,0.790690
0.756679,0.017412,0.000283,0.758895,1.602226,1.544844,1.602229,0.547998
0.746240,0.017580,0.000288,0.783710,1.601992,1.527923,1.595102,0.707970
0.764049,0.017669,0.000301,0.743413,1.601271,1.527473,1.597307,0.615290
0.771354,0.025091,0.000343,0.468055,1.722282,1.618006,1.710889,0.705922
0.720519,0.022136,0.000289,0.679750,1.682831,1.628789,1.639517,0.729966
0.813924,0.019827,0.000324,0.432039,1.819672,1.743230,1.801718,0.404867
0.708752,0.026203,0.000281,1.057333,1.597012,1.528788,1.596367,0.441519
0.831309,0.023532,0.000364,0.632677,1.823234,1.733933,1.799109,0.211416
