0.729167,0.018550,0.000279,0.989446,0.265067,1.536915,1.606939,0.056264
0.717351,0.023424,0.000284,1.131667,0.265627,1.535947,1.608467,0.023112
0.712271,0.028615,0.000274,1.218354,0.266191,1.536437,1.606365,0.023430
0.752308,0.019587,0.000291,1.116723,0.283011,1.593162,1.606692,0.085495
0.744039,0.024303,0.000278,1.723816,0.264732,1.543606,1.609650,0.079978
0.713580,0.027237,0.000274,1.282953,0.283350,1.584243,1.608499,0.030667
0.737818,0.018906,0.000280,0.919856,0.265156,1.539676,1.609297,1.071696
0.728096,0.021989,0.000281,1.086110,0.283982,1.537725,1.607451,1.081211
0.726074,0.027920,0.000278,1.180836,0.271362,1.540457,1.606778,1.009039
0.720343,0.019760,0.000271,1.374891,0.267198,1.559799,1.619505,0.758236
0.719037,0.018452,0.000269,1.184011,0.265617,1.536600,1.608995,1.089820
0.708181,0.025257,0.000278,1.271461,0.266715,1.537794,1.607464,0.904074
0.730414,0.024216,0.000272,1.098396,0.266290,1.536890,1.606827,1.004970
0.726652,0.023792,0.000274,1.463595,0.265671,1.540983,1.611748,0.675943
0.705724,0.027869,0.000276,1.207446,0.299005,1.587939,1.615571,1.234085
0.729207,0.026689,0.000319,1.090515,0.302317,1.618334,1.686060,1.263660
0.715431,0.029326,0.000284,1.116754,0.300904,1.616884,1.678642,1.255274
0.696667,0.024659,0.000298,1.400485,0.297427,1.572726,1.616248,1.109177
0.726860,0.038581,0.000295,1.447145,0.295217,1.624157,1.672970,0.931513
0.893689,0.041226,0.000358,0.670140,0.351398,1.974934,2.068159,0.835914
