0.673887,0.055256,0.000295,2.904604,1.569016,1.537267,1.609221,0.025187
0.665048,0.059286,0.000296,2.902823,1.569762,1.537446,1.612422,0.022859
0.667106,0.065149,0.000288,2.908414,1.569305,1.535433,1.607424,0.154548
0.685498,0.066616,0.000288,2.904475,1.568819,1.535788,1.609079,0.163499
0.717743,0.048364,0.000273,2.903232,1.570344,1.534797,1.611057,0.417457
0.698092,0.054288,0.000275,2.904497,1.569723,1.536652,1.609277,0.432506
0.710904,0.059985,0.000285,2.909218,1.570462,1.535416,1.610082,0.445188
0.709582,0.052773,0.000282,2.920617,1.577670,1.546193,1.616067,0.448399
0.700946,0.059574,0.000275,2.931107,1.580936,1.570668,1.627010,0.336856
0.707175,0.058866,0.000279,2.928685,1.581586,1.568041,1.628304,0.342291
0.691610,0.050057,0.000260,2.914519,1.591519,1.554812,1.616647,0.503192
0.705302,0.060846,0.000287,2.932082,1.582629,1.570188,1.630706,0.340112
0.709573,0.052775,0.000283,2.919933,1.580246,1.546055,1.616373,0.466102
0.720271,0.060516,0.000276,2.945316,1.584745,1.571840,1.627279,0.317378
0.713418,0.049581,0.000259,2.913202,1.589732,1.549491,1.618727,0.504863
0.739665,0.057176,0.000299,2.932340,1.585013,1.572101,1.633396,0.308198
0.753103,0.056180,0.000298,3.227976,1.724079,1.719058,1.787620,0.030439
0.745437,0.055513,0.000301,3.226232,1.724448,1.719738,1.786026,0.033641
0.753667,0.056056,0.000319,3.230888,1.726528,1.722942,1.790233,0.024865
0.870588,0.056491,0.000341,3.699904,1.995901,1.975478,2.041489,0.065802
