0.753327,0.024321,0.000327,0.167203,0.023950,1.540318,1.618916,0.122246
0.756499,0.025044,0.000306,0.168198,0.022682,1.539497,1.620964,0.123292
0.700290,0.022944,0.000286,0.170889,0.022299,1.537665,1.622627,0.273040
0.685209,0.022468,0.000265,0.164391,0.023036,1.542243,1.621716,0.297074
0.688724,0.027218,0.000375,0.327638,0.023339,1.539777,1.619892,0.148169
0.680211,0.022969,0.000267,0.159848,0.023135,1.538393,1.617920,0.370043
0.682352,0.026240,0.000288,0.156323,0.024167,1.543318,1.615390,0.393467
0.682859,0.027150,0.000268,0.163911,0.023315,1.537082,1.618476,0.395082
0.710664,0.024455,0.000304,0.162006,0.023005,1.543392,1.614095,0.375895
0.700661,0.025256,0.000314,0.163818,0.022968,1.541438,1.613535,0.393085
0.700245,0.024805,0.000265,0.155439,0.023040,1.538482,1.620162,0.390134
0.677874,0.024101,0.000268,0.158866,0.023917,1.540052,1.618434,0.318237
0.693006,0.024138,0.000292,0.165533,0.023167,1.537875,1.617008,0.356207
0.706608,0.025210,0.000419,0.165147,0.023721,1.543934,1.615941,0.341048
0.691312,0.023375,0.000267,0.148336,0.023390,1.542750,1.616800,0.375270
0.694687,0.024957,0.000278,0.161614,0.022852,1.541305,1.620331,0.320925
0.710102,0.038661,0.000314,0.239789,0.023090,1.541882,1.620495,0.275332
0.680383,0.026082,0.000276,0.154611,0.023615,1.540725,1.613474,0.278326
0.673886,0.025480,0.000291,0.158519,0.023199,1.545406,1.617184,0.307159
0.685800,0.024065,0.000384,0.163368,0.022904,1.542685,1.619643,0.302657

