0.737438,0.018669,0.000271,0.808406,0.227861,1.546675,1.605791,0.030128
0.759835,0.020547,0.000269,0.792692,0.225329,1.546839,1.604844,0.056661
0.748262,0.017836,0.000277,0.901054,0.218619,1.551789,1.604676,0.651126
0.710011,0.020824,0.000272,0.742513,0.216531,1.554336,1.606373,0.668388
0.729105,0.021237,0.000273,0.824622,0.223542,1.544173,1.607864,0.547968
0.718907,0.019164,0.000263,0.813700,0.222864,1.542225,1.606807,0.575055
0.727466,0.020279,0.000281,0.915801,0.215797,1.537151,1.603784,0.473853
0.734848,0.018072,0.000260,0.925647,0.218885,1.537876,1.608398,0.493078
0.702509,0.019034,0.000260,0.869424,0.222967,1.538327,1.610809,0.531539
0.740825,0.018020,0.000279,0.853294,0.227158,1.540692,1.607521,0.817413
0.719568,0.018309,0.000271,0.892900,0.226010,1.538479,1.608293,1.035610
0.757817,0.023011,0.000271,0.943571,0.219324,1.540952,1.607845,1.012593
0.702212,0.022131,0.000289,0.817869,0.222369,1.539253,1.604102,1.021793
0.722362,0.020136,0.000267,0.898297,0.219312,1.542110,1.606099,0.976575
0.718371,0.019452,0.000290,1.001194,0.206089,1.535824,1.608162,0.922286
0.723246,0.020070,0.000275,0.897440,0.220004,1.538706,1.606433,1.008654
0.747453,0.018382,0.000266,0.993569,0.221580,1.540796,1.609116,1.208822
0.745185,0.021159,0.000276,0.911071,0.214276,1.533396,1.605731,1.111003
0.750367,0.019366,0.000278,0.886517,0.219042,1.538830,1.604847,1.138459
0.740617,0.019330,0.000267,1.034402,0.205291,1.532984,1.607908,1.000245
