0.698360,0.021283,0.000309,1.602315,1.593963,1.522305,1.591526,0.024778
0.711080,0.020972,0.000310,1.705984,1.611355,1.547963,1.618790,0.117567
0.743284,0.021297,0.000302,1.511674,1.592130,1.525968,1.595072,0.094073
0.695575,0.020647,0.000299,1.754132,1.591740,1.522732,1.591574,0.024326
0.714253,0.021257,0.000300,1.701068,1.592586,1.523803,1.593552,0.022763
0.705449,0.029279,0.000286,1.764286,1.591548,1.523951,1.594479,0.022667
0.703208,0.020760,0.000304,1.758191,1.593918,1.519329,1.595105,0.023452
0.710302,0.026850,0.000301,1.746993,1.590351,1.523119,1.593648,0.022851
0.704226,0.030592,0.000317,1.801546,1.594725,1.519625,1.597859,0.022954
0.693899,0.034221,0.000303,1.799448,1.591058,1.515979,1.593465,0.022861
0.728003,0.020650,0.000295,1.821113,1.590117,1.519668,1.591543,0.022666
0.715582,0.029765,0.000317,1.949662,1.602513,1.522051,1.601553,0.023498
0.707233,0.025156,0.000300,2.023783,1.592906,1.521922,1.593519,0.022801
0.729484,0.031910,0.000312,2.109647,1.599809,1.526477,1.600260,0.022909
0.724512,0.030432,0.000299,2.069508,1.595011,1.522833,1.595375,0.023004
0.865389,0.026844,0.000329,1.800230,1.685081,1.636785,1.686336,0.071936
0.819605,0.028944,0.000338,2.251264,1.825714,1.742085,1.831898,0.038225
0.822243,0.026172,0.000362,2.322788,1.822006,1.748701,1.829634,0.029641
0.820924,0.027288,0.000335,2.347775,1.824671,1.751726,1.827826,0.032278
0.836871,0.023808,0.000340,2.434439,1.825169,1.745164,1.829931,0.031382
